"","ModelIdx","competeIdx","type","addnum","updatatime"
"","2253","1933","fullbitautoinfo","0","2017-9-19"
"","2253","1835","fullbitautoinfo","0","2017-9-19"
"","1230","1777","fullbitautoinfo","0","2017-9-19"
"","1230","140","fullbitautoinfo","0","2017-9-19"
"","1230","310","fullbitautoinfo","0","2017-9-19"
"","1230","1315","fullbitautoinfo","0","2017-9-19"
"","1230","1803","fullbitautoinfo","0","2017-9-19"
"","309","818","bitautoinfoaddseginfo","5","2017-9-19"
"","309","396","bitautoinfoaddseginfo","5","2017-9-19"
"","309","2044","bitautoinfoaddseginfo","5","2017-9-19"
"","309","479","bitautoinfoaddseginfo","5","2017-9-19"
"","309","100","bitautoinfoaddseginfo","5","2017-9-19"
"","310","297","fullbitautoinfo","0","2017-9-19"
"","310","2298","fullbitautoinfo","0","2017-9-19"
"","310","1803","fullbitautoinfo","0","2017-9-19"
"","310","1230","fullbitautoinfo","0","2017-9-19"
"","310","287","fullbitautoinfo","0","2017-9-19"
"","311","275","fullbitautoinfo","0","2017-9-19"
"","311","1429","fullbitautoinfo","0","2017-9-19"
"","311","741","fullbitautoinfo","0","2017-9-19"
"","311","1534","fullbitautoinfo","0","2017-9-19"
"","311","818","fullbitautoinfo","0","2017-9-19"
"","312","837","fullbitautoinfo","0","2017-9-19"
"","312","582","fullbitautoinfo","0","2017-9-19"
"","312","33","fullbitautoinfo","0","2017-9-19"
"","312","258","fullbitautoinfo","0","2017-9-19"
"","312","135","fullbitautoinfo","0","2017-9-19"
"","313","739","fullbitautoinfo","0","2017-9-19"
"","313","741","fullbitautoinfo","0","2017-9-19"
"","313","1952","fullbitautoinfo","0","2017-9-19"
"","313","744","fullbitautoinfo","0","2017-9-19"
"","313","498","fullbitautoinfo","0","2017-9-19"
"","1952","957","fullbitautoinfo","0","2017-9-19"
"","1952","418","fullbitautoinfo","0","2017-9-19"
"","1952","741","fullbitautoinfo","0","2017-9-19"
"","1952","2160","fullbitautoinfo","0","2017-9-19"
"","1952","2043","fullbitautoinfo","0","2017-9-19"
"","2298","2298","fullbitautoinfo","0","2017-9-19"
"","2298","310","fullbitautoinfo","0","2017-9-19"
"","2298","968","fullbitautoinfo","0","2017-9-19"
"","2298","307","fullbitautoinfo","0","2017-9-19"
"","2298","287","fullbitautoinfo","0","2017-9-19"
"","314","270","fullbitautoinfo","0","2017-9-19"
"","314","398","fullbitautoinfo","0","2017-9-19"
"","314","741","fullbitautoinfo","0","2017-9-19"
"","314","286","fullbitautoinfo","0","2017-9-19"
"","314","2043","fullbitautoinfo","0","2017-9-19"
"","2566","2373","fullbitautoinfo","0","2017-9-19"
"","2566","2298","fullbitautoinfo","0","2017-9-19"
"","2566","968","fullbitautoinfo","0","2017-9-19"
"","2566","1374","fullbitautoinfo","0","2017-9-19"
"","2566","1671","fullbitautoinfo","0","2017-9-19"
"","315","271","fullbitautoinfo","0","2017-9-19"
"","315","960","fullbitautoinfo","0","2017-9-19"
"","315","314","fullbitautoinfo","0","2017-9-19"
"","315","963","fullbitautoinfo","0","2017-9-19"
"","315","2268","fullbitautoinfo","0","2017-9-19"
"","2186","297","fullbitautoinfo","0","2017-9-19"
"","2186","758","fullbitautoinfo","0","2017-9-19"
"","2186","2202","fullbitautoinfo","0","2017-9-19"
"","2186","1803","fullbitautoinfo","0","2017-9-19"
"","2186","2329","fullbitautoinfo","0","2017-9-19"
"","2334","307","fullbitautoinfo","0","2017-9-19"
"","2334","287","fullbitautoinfo","0","2017-9-19"
"","2334","1374","fullbitautoinfo","0","2017-9-19"
"","2334","2186","fullbitautoinfo","0","2017-9-19"
"","2334","1671","fullbitautoinfo","0","2017-9-19"
"","318","1401","fullbitautoinfo","0","2017-9-19"
"","318","47","fullbitautoinfo","0","2017-9-19"
"","318","968","fullbitautoinfo","0","2017-9-19"
"","318","850","fullbitautoinfo","0","2017-9-19"
"","318","1429","fullbitautoinfo","0","2017-9-19"
"","319","321","fullbitautoinfo","0","2017-9-19"
"","319","1534","fullbitautoinfo","0","2017-9-19"
"","319","318","fullbitautoinfo","0","2017-9-19"
"","319","1429","fullbitautoinfo","0","2017-9-19"
"","319","418","fullbitautoinfo","0","2017-9-19"
"","2393","470","bitautoinfoaddseginfo","5","2017-9-19"
"","2393","120","bitautoinfoaddseginfo","5","2017-9-19"
"","2393","82","bitautoinfoaddseginfo","5","2017-9-19"
"","2393","157","bitautoinfoaddseginfo","5","2017-9-19"
"","2393","2110","bitautoinfoaddseginfo","5","2017-9-19"
"","320","968","fullbitautoinfo","0","2017-9-19"
"","320","1868","fullbitautoinfo","0","2017-9-19"
"","320","1429","fullbitautoinfo","0","2017-9-19"
"","320","1534","fullbitautoinfo","0","2017-9-19"
"","320","841","fullbitautoinfo","0","2017-9-19"
"","321","818","fullbitautoinfo","0","2017-9-19"
"","321","50","fullbitautoinfo","0","2017-9-19"
"","321","2158","fullbitautoinfo","0","2017-9-19"
"","321","1534","fullbitautoinfo","0","2017-9-19"
"","321","299","fullbitautoinfo","0","2017-9-19"
"","1261","321","fullbitautoinfo","0","2017-9-19"
"","1261","303","fullbitautoinfo","0","2017-9-19"
"","1261","957","fullbitautoinfo","0","2017-9-19"
"","1261","826","fullbitautoinfo","0","2017-9-19"
"","1261","1952","fullbitautoinfo","0","2017-9-19"
"","1663","845","bitautoinfoaddseginfo","5","2017-9-19"
"","1663","299","bitautoinfoaddseginfo","5","2017-9-19"
"","1663","379","bitautoinfoaddseginfo","5","2017-9-19"
"","1663","398","bitautoinfoaddseginfo","5","2017-9-19"
"","1663","462","bitautoinfoaddseginfo","5","2017-9-19"
"","322","51","fullbitautoinfo","0","2017-9-19"
"","322","2076","fullbitautoinfo","0","2017-9-19"
"","322","54","fullbitautoinfo","0","2017-9-19"
"","322","2626","fullbitautoinfo","0","2017-9-19"
"","322","496","fullbitautoinfo","0","2017-9-19"
"","1932","1803","fullbitautoinfo","0","2017-9-19"
"","1932","1777","fullbitautoinfo","0","2017-9-19"
"","1932","2147","fullbitautoinfo","0","2017-9-19"
"","1932","1549","fullbitautoinfo","0","2017-9-19"
"","1932","2541","fullbitautoinfo","0","2017-9-19"
"","2147","327","fullbitautoinfo","0","2017-9-19"
"","2147","55","fullbitautoinfo","0","2017-9-19"
"","2147","297","fullbitautoinfo","0","2017-9-19"
"","2147","1932","fullbitautoinfo","0","2017-9-19"
"","2147","287","fullbitautoinfo","0","2017-9-19"
"","2361","2373","fullbitautoinfo","0","2017-9-19"
"","2361","2566","fullbitautoinfo","0","2017-9-19"
"","2361","53","fullbitautoinfo","0","2017-9-19"
"","2361","456","fullbitautoinfo","0","2017-9-19"
"","2361","307","fullbitautoinfo","0","2017-9-19"
"","324","318","fullbitautoinfo","0","2017-9-19"
"","324","2548","fullbitautoinfo","0","2017-9-19"
"","324","968","fullbitautoinfo","0","2017-9-19"
"","324","1289","fullbitautoinfo","0","2017-9-19"
"","324","286","fullbitautoinfo","0","2017-9-19"
"","325","157","fullbitautoinfo","0","2017-9-19"
"","325","1932","fullbitautoinfo","0","2017-9-19"
"","325","1474","fullbitautoinfo","0","2017-9-19"
"","325","1803","fullbitautoinfo","0","2017-9-19"
"","325","703","fullbitautoinfo","0","2017-9-19"
"","326","327","fullbitautoinfo","0","2017-9-19"
"","326","55","fullbitautoinfo","0","2017-9-19"
"","326","169","fullbitautoinfo","0","2017-9-19"
"","326","297","fullbitautoinfo","0","2017-9-19"
"","326","49","fullbitautoinfo","0","2017-9-19"
"","327","49","fullbitautoinfo","0","2017-9-19"
"","327","2147","fullbitautoinfo","0","2017-9-19"
"","327","297","fullbitautoinfo","0","2017-9-19"
"","327","55","fullbitautoinfo","0","2017-9-19"
"","327","1052","fullbitautoinfo","0","2017-9-19"
"","1605","2324","fullbitautoinfo","0","2017-9-19"
"","1605","2281","fullbitautoinfo","0","2017-9-19"
"","1605","2370","fullbitautoinfo","0","2017-9-19"
"","1605","1675","fullbitautoinfo","0","2017-9-19"
"","1605","286","fullbitautoinfo","0","2017-9-19"
"","1579","1933","fullbitautoinfo","0","2017-9-19"
"","1579","2245","fullbitautoinfo","0","2017-9-19"
"","1579","169","fullbitautoinfo","0","2017-9-19"
"","1579","1549","fullbitautoinfo","0","2017-9-19"
"","1579","1257","fullbitautoinfo","0","2017-9-19"
"","1580","105","fullbitautoinfo","0","2017-9-19"
"","1580","501","fullbitautoinfo","0","2017-9-19"
"","1580","1314","fullbitautoinfo","0","2017-9-19"
"","1580","390","fullbitautoinfo","0","2017-9-19"
"","1580","820","fullbitautoinfo","0","2017-9-19"
"","1581","1429","fullbitautoinfo","0","2017-9-19"
"","1581","456","fullbitautoinfo","0","2017-9-19"
"","1581","1289","fullbitautoinfo","0","2017-9-19"
"","1581","1579","fullbitautoinfo","0","2017-9-19"
"","1581","2547","fullbitautoinfo","0","2017-9-19"
"","2324","1605","fullbitautoinfo","0","2017-9-19"
"","2324","2055","fullbitautoinfo","0","2017-9-19"
"","2324","1772","fullbitautoinfo","0","2017-9-19"
"","2324","2132","fullbitautoinfo","0","2017-9-19"
"","2324","479","fullbitautoinfo","0","2017-9-19"
"","330","1580","fullbitautoinfo","0","2017-9-19"
"","330","355","fullbitautoinfo","0","2017-9-19"
"","330","943","fullbitautoinfo","0","2017-9-19"
"","330","288","fullbitautoinfo","0","2017-9-19"
"","330","390","fullbitautoinfo","0","2017-9-19"
"","2562","699","bitautoinfoaddseginfo","5","2017-9-19"
"","2562","1740","bitautoinfoaddseginfo","5","2017-9-19"
"","2562","194","bitautoinfoaddseginfo","5","2017-9-19"
"","2562","2067","bitautoinfoaddseginfo","5","2017-9-19"
"","2562","213","bitautoinfoaddseginfo","5","2017-9-19"
"","2097","2173","fullbitautoinfo","0","2017-9-19"
"","2097","2261","fullbitautoinfo","0","2017-9-19"
"","2097","1694","fullbitautoinfo","0","2017-9-19"
"","2097","2019","fullbitautoinfo","0","2017-9-19"
"","2097","1583","fullbitautoinfo","0","2017-9-19"
"","1694","104","fullbitautoinfo","0","2017-9-19"
"","1694","100","fullbitautoinfo","0","2017-9-19"
"","1694","462","fullbitautoinfo","0","2017-9-19"
"","1694","2055","fullbitautoinfo","0","2017-9-19"
"","1694","109","fullbitautoinfo","0","2017-9-19"
"","2261","109","fullbitautoinfo","0","2017-9-19"
"","2261","103","fullbitautoinfo","0","2017-9-19"
"","2261","2281","fullbitautoinfo","0","2017-9-19"
"","2261","1995","fullbitautoinfo","0","2017-9-19"
"","2261","462","fullbitautoinfo","0","2017-9-19"
"","1219","1209","fullbitautoinfo","0","2017-9-19"
"","1219","1219","fullbitautoinfo","0","2017-9-19"
"","1219","1363","fullbitautoinfo","0","2017-9-19"
"","1219","1222","fullbitautoinfo","0","2017-9-19"
"","1219","346","fullbitautoinfo","0","2017-9-19"
"","346","21","fullbitautoinfo","0","2017-9-19"
"","346","346","fullbitautoinfo","0","2017-9-19"
"","346","2178","fullbitautoinfo","0","2017-9-19"
"","346","976","fullbitautoinfo","0","2017-9-19"
"","346","350","fullbitautoinfo","0","2017-9-19"
"","348","348","fullbitautoinfo","0","2017-9-19"
"","348","18","fullbitautoinfo","0","2017-9-19"
"","348","1126","fullbitautoinfo","0","2017-9-19"
"","348","346","fullbitautoinfo","0","2017-9-19"
"","348","350","fullbitautoinfo","0","2017-9-19"
"","349","26","fullbitautoinfo","0","2017-9-19"
"","349","968","fullbitautoinfo","0","2017-9-19"
"","349","74","fullbitautoinfo","0","2017-9-19"
"","349","2329","fullbitautoinfo","0","2017-9-19"
"","349","916","fullbitautoinfo","0","2017-9-19"
"","350","350","fullbitautoinfo","0","2017-9-19"
"","350","2143","fullbitautoinfo","0","2017-9-19"
"","350","75","fullbitautoinfo","0","2017-9-19"
"","350","1213","fullbitautoinfo","0","2017-9-19"
"","350","74","fullbitautoinfo","0","2017-9-19"
"","1712","351","fullbitautoinfo","0","2017-9-19"
"","1712","2055","fullbitautoinfo","0","2017-9-19"
"","1712","1429","fullbitautoinfo","0","2017-9-19"
"","1712","2250","fullbitautoinfo","0","2017-9-19"
"","1712","462","fullbitautoinfo","0","2017-9-19"
"","351","1712","fullbitautoinfo","0","2017-9-19"
"","351","2281","fullbitautoinfo","0","2017-9-19"
"","351","352","fullbitautoinfo","0","2017-9-19"
"","351","818","fullbitautoinfo","0","2017-9-19"
"","351","1219","fullbitautoinfo","0","2017-9-19"
"","352","351","fullbitautoinfo","0","2017-9-19"
"","352","353","fullbitautoinfo","0","2017-9-19"
"","352","662","fullbitautoinfo","0","2017-9-19"
"","352","398","fullbitautoinfo","0","2017-9-19"
"","352","845","fullbitautoinfo","0","2017-9-19"
"","353","352","fullbitautoinfo","0","2017-9-19"
"","353","355","fullbitautoinfo","0","2017-9-19"
"","353","1934","fullbitautoinfo","0","2017-9-19"
"","353","351","fullbitautoinfo","0","2017-9-19"
"","353","960","fullbitautoinfo","0","2017-9-19"
"","2227","2143","fullbitautoinfo","0","2017-9-19"
"","2227","1308","fullbitautoinfo","0","2017-9-19"
"","2227","74","fullbitautoinfo","0","2017-9-19"
"","2227","2143","fullbitautoinfo","0","2017-9-19"
"","2227","77","fullbitautoinfo","0","2017-9-19"
"","354","2227","fullbitautoinfo","0","2017-9-19"
"","354","2140","fullbitautoinfo","0","2017-9-19"
"","354","169","fullbitautoinfo","0","2017-9-19"
"","354","1933","fullbitautoinfo","0","2017-9-19"
"","354","1257","fullbitautoinfo","0","2017-9-19"
"","359","1534","bitautoinfoaddseginfo","5","2017-9-19"
"","359","1543","bitautoinfoaddseginfo","5","2017-9-19"
"","359","2215","bitautoinfoaddseginfo","5","2017-9-19"
"","359","1786","bitautoinfoaddseginfo","5","2017-9-19"
"","359","2281","bitautoinfoaddseginfo","5","2017-9-19"
"","355","2547","fullbitautoinfo","0","2017-9-19"
"","355","2229","fullbitautoinfo","0","2017-9-19"
"","355","2265","fullbitautoinfo","0","2017-9-19"
"","355","169","fullbitautoinfo","0","2017-9-19"
"","355","170","fullbitautoinfo","0","2017-9-19"
"","1470","777","fullbitautoinfo","0","2017-9-19"
"","1470","355","fullbitautoinfo","0","2017-9-19"
"","1470","62","fullbitautoinfo","0","2017-9-19"
"","1470","776","fullbitautoinfo","0","2017-9-19"
"","1470","612","fullbitautoinfo","0","2017-9-19"
"","374","1672","fullbitautoinfo","0","2017-9-19"
"","374","169","fullbitautoinfo","0","2017-9-19"
"","374","2040","fullbitautoinfo","0","2017-9-19"
"","374","1257","fullbitautoinfo","0","2017-9-19"
"","374","2140","fullbitautoinfo","0","2017-9-19"
"","376","833","bitautoinfoaddseginfo","5","2017-9-19"
"","376","2277","bitautoinfoaddseginfo","5","2017-9-19"
"","376","1858","bitautoinfoaddseginfo","5","2017-9-19"
"","376","2341","bitautoinfoaddseginfo","5","2017-9-19"
"","376","1931","bitautoinfoaddseginfo","5","2017-9-19"
"","2207","124","fullbitautoinfo","0","2017-9-19"
"","2207","1992","fullbitautoinfo","0","2017-9-19"
"","2207","1741","fullbitautoinfo","0","2017-9-19"
"","2207","1767","fullbitautoinfo","0","2017-9-19"
"","2207","2227","fullbitautoinfo","0","2017-9-19"
"","377","1933","bitautoinfoaddseginfo","5","2017-9-19"
"","377","2308","bitautoinfoaddseginfo","5","2017-9-19"
"","377","1966","bitautoinfoaddseginfo","5","2017-9-19"
"","377","1803","bitautoinfoaddseginfo","5","2017-9-19"
"","377","1469","bitautoinfoaddseginfo","5","2017-9-19"
"","388","379","fullbitautoinfo","0","2017-9-19"
"","388","286","fullbitautoinfo","0","2017-9-19"
"","388","1502","fullbitautoinfo","0","2017-9-19"
"","388","398","fullbitautoinfo","0","2017-9-19"
"","388","1969","fullbitautoinfo","0","2017-9-19"
"","1502","145","fullbitautoinfo","0","2017-9-19"
"","1502","1969","fullbitautoinfo","0","2017-9-19"
"","1502","496","fullbitautoinfo","0","2017-9-19"
"","1502","2172","fullbitautoinfo","0","2017-9-19"
"","1502","1115","fullbitautoinfo","0","2017-9-19"
"","389","496","fullbitautoinfo","0","2017-9-19"
"","389","960","fullbitautoinfo","0","2017-9-19"
"","389","1115","fullbitautoinfo","0","2017-9-19"
"","389","301","fullbitautoinfo","0","2017-9-19"
"","389","662","fullbitautoinfo","0","2017-9-19"
"","390","1583","bitautoinfoaddseginfo","5","2017-9-19"
"","390","2019","bitautoinfoaddseginfo","5","2017-9-19"
"","390","284","bitautoinfoaddseginfo","5","2017-9-19"
"","390","556","bitautoinfoaddseginfo","5","2017-9-19"
"","390","859","bitautoinfoaddseginfo","5","2017-9-19"
"","2172","149","fullbitautoinfo","0","2017-9-19"
"","2172","297","fullbitautoinfo","0","2017-9-19"
"","2172","287","fullbitautoinfo","0","2017-9-19"
"","2172","1502","fullbitautoinfo","0","2017-9-19"
"","2172","1969","fullbitautoinfo","0","2017-9-19"
"","1540","287","fullbitautoinfo","0","2017-9-19"
"","1540","456","fullbitautoinfo","0","2017-9-19"
"","1540","385","fullbitautoinfo","0","2017-9-19"
"","1540","911","fullbitautoinfo","0","2017-9-19"
"","1540","968","fullbitautoinfo","0","2017-9-19"
"","379","1543","fullbitautoinfo","0","2017-9-19"
"","379","299","fullbitautoinfo","0","2017-9-19"
"","379","286","fullbitautoinfo","0","2017-9-19"
"","379","818","fullbitautoinfo","0","2017-9-19"
"","379","845","fullbitautoinfo","0","2017-9-19"
"","380","379","fullbitautoinfo","0","2017-9-19"
"","380","299","fullbitautoinfo","0","2017-9-19"
"","380","387","fullbitautoinfo","0","2017-9-19"
"","380","497","fullbitautoinfo","0","2017-9-19"
"","380","1429","fullbitautoinfo","0","2017-9-19"
"","381","622","fullbitautoinfo","0","2017-9-19"
"","381","348","fullbitautoinfo","0","2017-9-19"
"","381","2020","fullbitautoinfo","0","2017-9-19"
"","381","386","fullbitautoinfo","0","2017-9-19"
"","381","346","fullbitautoinfo","0","2017-9-19"
"","382","939","fullbitautoinfo","0","2017-9-19"
"","382","730","fullbitautoinfo","0","2017-9-19"
"","382","940","fullbitautoinfo","0","2017-9-19"
"","382","628","fullbitautoinfo","0","2017-9-19"
"","382","940","fullbitautoinfo","0","2017-9-19"
"","383","940","fullbitautoinfo","0","2017-9-19"
"","383","712","fullbitautoinfo","0","2017-9-19"
"","383","939","fullbitautoinfo","0","2017-9-19"
"","383","939","fullbitautoinfo","0","2017-9-19"
"","383","2300","fullbitautoinfo","0","2017-9-19"
"","385","287","fullbitautoinfo","0","2017-9-19"
"","385","307","fullbitautoinfo","0","2017-9-19"
"","385","968","fullbitautoinfo","0","2017-9-19"
"","385","149","fullbitautoinfo","0","2017-9-19"
"","385","711","fullbitautoinfo","0","2017-9-19"
"","386","1115","fullbitautoinfo","0","2017-9-19"
"","386","2080","fullbitautoinfo","0","2017-9-19"
"","386","496","fullbitautoinfo","0","2017-9-19"
"","386","1502","fullbitautoinfo","0","2017-9-19"
"","386","290","fullbitautoinfo","0","2017-9-19"
"","387","2364","fullbitautoinfo","0","2017-9-19"
"","387","497","fullbitautoinfo","0","2017-9-19"
"","387","1429","fullbitautoinfo","0","2017-9-19"
"","387","1474","fullbitautoinfo","0","2017-9-19"
"","387","523","fullbitautoinfo","0","2017-9-19"
"","2362","1474","fullbitautoinfo","0","2017-9-19"
"","2362","523","fullbitautoinfo","0","2017-9-19"
"","2362","387","fullbitautoinfo","0","2017-9-19"
"","2362","848","fullbitautoinfo","0","2017-9-19"
"","2362","303","fullbitautoinfo","0","2017-9-19"
"","392","845","fullbitautoinfo","0","2017-9-19"
"","392","818","fullbitautoinfo","0","2017-9-19"
"","392","398","fullbitautoinfo","0","2017-9-19"
"","392","1429","fullbitautoinfo","0","2017-9-19"
"","392","379","fullbitautoinfo","0","2017-9-19"
"","2306","844","fullbitautoinfo","0","2017-9-19"
"","2306","879","fullbitautoinfo","0","2017-9-19"
"","2306","842","fullbitautoinfo","0","2017-9-19"
"","2306","2277","fullbitautoinfo","0","2017-9-19"
"","2306","398","fullbitautoinfo","0","2017-9-19"
"","393","1097","fullbitautoinfo","0","2017-9-19"
"","393","1789","fullbitautoinfo","0","2017-9-19"
"","393","528","fullbitautoinfo","0","2017-9-19"
"","393","1675","fullbitautoinfo","0","2017-9-19"
"","393","511","fullbitautoinfo","0","2017-9-19"
"","394","418","fullbitautoinfo","0","2017-9-19"
"","394","957","fullbitautoinfo","0","2017-9-19"
"","394","1220","fullbitautoinfo","0","2017-9-19"
"","394","1363","fullbitautoinfo","0","2017-9-19"
"","394","966","fullbitautoinfo","0","2017-9-19"
"","2277","957","fullbitautoinfo","0","2017-9-19"
"","2277","859","fullbitautoinfo","0","2017-9-19"
"","2277","2306","fullbitautoinfo","0","2017-9-19"
"","2277","844","fullbitautoinfo","0","2017-9-19"
"","2277","398","fullbitautoinfo","0","2017-9-19"
"","396","850","fullbitautoinfo","0","2017-9-19"
"","396","392","fullbitautoinfo","0","2017-9-19"
